011000001 NP ----NSF- Διδαχὴ Διδαχὴ διδαχή Διδαχή grc
011003003 D- -------- μὴ μὴ μή μή grc
011003003 V- 2PMD-S-- γίνου γίνου γίνου γίνομαι grc
011003003 N- ----NSM- ἐπιθυμητής, ἐπιθυμητής ἐπιθυμητής ἐπιθυμητής grc
011003003 V- 3PAI-S-- ὁδηγεῖ ὁδηγεῖ ὁδηγεῖ ὁδηγέω grc
011003003 C- -------- γὰρ γὰρ γάρ γάρ grc
011003003 RA ----NSF- ἡ ἡ ἡ ὁ grc
011003003 N- ----NSF- ἐπιθυμία ἐπιθυμία ἐπιθυμία ἐπιθυμία grc
011003003 P- -------- πρὸς πρὸς πρός πρός grc
011003003 RA ----ASF- τὴν τὴν τήν ὁ grc
011003003 N- ----ASF- πορνείαν, πορνείαν πορνείαν πορνεία grc
011003003 C- -------- μηδὲ μηδὲ μηδέ μηδέ grc
011003003 A- ----NSM- αἰσχρολόγος αἰσχρολόγος αἰσχρολόγος αἰσχρολόγος grc
011003003 C- -------- μηδὲ μηδὲ μηδέ μηδέ grc
011003003 A- ----NSM- ὑψηλόφθαλμος· ὑψηλόφθαλμος ὑψηλόφθαλμος ὑψηλόφθαλμος grc
011003003 P- -------- ἐκ ἐκ ἐκ ἐκ grc
011003003 C- -------- γὰρ γὰρ γάρ γάρ grc
011003003 RD ----GPN- τούτων τούτων τούτων οὗτος grc
011003003 A- ----GPN- ἁπάντων ἁπάντων ἁπάντων ἅπας grc
011003003 N- ----NPF- μοιχεῖαι μοιχεῖαι μοιχεῖαι μοιχεία grc
011003003 V- 3PMI-P-- γεννῶνται. γεννῶνται γεννῶνται γεννάω grc
011003004 N- ----ASN- τέκνον τέκνον τέκνον τέκνον grc
011003004 RP ----GS-- μου, μου μου ἐγώ grc
011003004 D- -------- μὴ μὴ μή μή grc
011003004 V- 2PMD-S-- γίνου γίνου γίνου γίνομαι grc
011003004 N- ----NSM- οἰωνοσκόπος, οἰωνοσκόπος οἰωνοσκόπος οἰωνοσκόπος grc
011003004 C- -------- ἐπειδὴ ἐπειδὴ ἐπειδή ἐπειδή grc
011003004 V- 3PAI-S-- ὁδηγεῖ ὁδηγεῖ ὁδηγεῖ ὁδηγέω grc
011003004 P- -------- εἰς εἰς εἰς εἰς grc
011003004 RA ----ASF- τὴν τὴν τήν ὁ grc
011003004 N- ----ASF- εἰδωλολατρίαν, εἰδωλολατρίαν εἰδωλολατρίαν εἰδωλολατρία grc
011003004 C- -------- μηδὲ μηδὲ μηδέ μηδέ grc
011003004 N- ----NSM- ἐπαοιδὸς ἐπαοιδὸς ἐπαοιδός ἐπαοιδός grc
011003004 C- -------- μηδὲ μηδὲ μηδέ μηδέ grc
011003004 A- ----NSM- μαθηματικὸς μαθηματικὸς μαθηματικός μαθηματικός grc
011003004 C- -------- μηδὲ μηδὲ μηδέ μηδέ grc
011003004 V- -PAPNSM- περικαθαίρων, περικαθαίρων περικαθαίρων περικαθαίρω grc
011003004 C- -------- μηδὲ μηδὲ μηδέ μηδέ grc
011003004 V- 3PAI-S-- θέλε θέλε θέλε ἐθέλω grc
011003004 RP ----APN- αὐτὰ αὐτὰ αὐτά αὐτός grc
011003004 V- -PAN---- βλέπειν· βλέπειν βλέπειν βλέπω grc
011003004 P- -------- ἐκ ἐκ ἐκ ἐκ grc
011003004 C- -------- γὰρ γὰρ γάρ γάρ grc
011003004 RD ----GPN- τούτων τούτων τούτων οὗτος grc
011003004 A- ----GPN- ἁπάντων ἁπάντων ἁπάντων ἅπας grc
011003004 N- ----NSF- εἰδωλολατρία εἰδωλολατρία εἰδωλολατρία εἰδωλολατρία grc
011003004 V- 3PPI-S-- γεννᾶται. γεννᾶται γεννᾶται γεννάω grc
011003005 N- ----ASN- τέκνον τέκνον τέκνον τέκνον grc
011003005 RP ----GS-- μου, μου μου ἐγώ grc
011003005 D- -------- μὴ μὴ μή μή grc
011003005 V- 2PMD-S-- γίνου γίνου γίνου γίνομαι grc
011003005 N- ----NSM- ψεύστης, ψεύστης ψεύστης ψεύστης grc
011003005 C- -------- ἐπειδὴ ἐπειδὴ ἐπειδή ἐπειδή grc
011003005 V- 3PAI-S-- ὁδηγεῖ ὁδηγεῖ ὁδηγεῖ ὁδηγέω grc
011003005 RA ----ASN- τὸ τὸ τό ὁ grc
011003005 N- ----NSN- ψεῦσμα ψεῦσμα ψεῦσμα ψεῦσμα grc
011003005 P- -------- εἰς εἰς εἰς εἰς grc
011003005 RA ----ASF- τὴν τὴν τήν ὁ grc
011003005 N- ----ASF- κλοπήν, κλοπήν κλοπήν κλοπή grc
011003005 C- -------- μηδὲ μηδὲ μηδέ μηδέ grc
011003005 A- ----NSM- φιλάργυρος φιλάργυρος φιλάργυρος φιλάργυρος grc
011003005 C- -------- μηδὲ μηδὲ μηδέ μηδέ grc
011003005 N- ----NSM- κενόδοξος· κενόδοξος κενόδοξος κενόδοξος grc
011003005 P- -------- ἐκ ἐκ ἐκ ἐκ grc
011003005 C- -------- γὰρ γὰρ γάρ γάρ grc
011003005 RD ----GPN- τούτων τούτων τούτων οὗτος grc
011003005 A- ----GPN- ἁπάντων ἁπάντων ἁπάντων ἅπας grc
011003005 N- ----NPF- κλοπαὶ κλοπαὶ κλοπαί κλοπή grc
011003005 V- 3PMI-P-- γεννῶνται. γεννῶνται γεννῶνται γεννάω grc
011003006 N- ----ASN- τέκνον τέκνον τέκνον τέκνον grc
011003006 RP ----GS-- μου, μου μου ἐγώ grc
011003006 D- -------- μὴ μὴ μή μή grc
011003006 V- 2PMD-S-- γίνου γίνου γίνου γίνομαι grc
011003006 N- ----NSM- γόγγυσος, γόγγυσος γόγγυσος γόγγυσος grc
011003006 C- -------- ἐπειδὴ ἐπειδὴ ἐπειδή ἐπειδή grc
011003006 V- 3PAI-S-- ὁδηγεῖ ὁδηγεῖ ὁδηγεῖ ὁδηγέω grc
011003006 P- -------- εἰς εἰς εἰς εἰς grc
011003006 RA ----ASF- τὴν τὴν τήν ὁ grc
011003006 N- ----ASF- βλασφημίαν, βλασφημίαν βλασφημίαν βλασφημία grc
011003006 C- -------- μηδὲ μηδὲ μηδέ μηδέ grc
011003006 A- ----NSM- αὐθάδης αὐθάδης αὐθάδης αὐθάδης grc
011003006 C- -------- μηδὲ μηδὲ μηδέ μηδέ grc
011003006 N- ----NSM- πονηρόφρων· πονηρόφρων πονηρόφρων πονηρόφρων grc
011003006 P- -------- ἐκ ἐκ ἐκ ἐκ grc
011003006 C- -------- γὰρ γὰρ γάρ γάρ grc
011003006 RD ----GPN- τούτων τούτων τούτων οὗτος grc
011003006 A- ----GPN- ἁπάντων ἁπάντων ἁπάντων ἅπας grc
011003006 N- ----NPF- βλασφημίαι βλασφημίαι βλασφημίαι βλασφημία grc
011003006 V- 3PMI-P-- γεννῶνται. γεννῶνται γεννῶνται γεννάω grc
011003007 V- 2PAD-S-- ἴσθι ἴσθι ἴσθι εἰμί grc
011003007 C- -------- δὲ δὲ δέ δέ grc
011003007 A- ----NSM- πραΰς, πραΰς πραΰς πραΰς grc
011003007 C- -------- ἐπεὶ ἐπεὶ ἐπεί ἐπεί grc
011003007 RA ----NPM- οἱ οἱ οἱ ὁ grc
011003007 A- ----NPM- πραεῖς πραεῖς πραεῖς πραΰς grc
011003007 V- 3FAI-P-- κληρονομήσουσι κληρονομήσουσι κληρονομήσουσι κληρονομέω grc
011003007 RA ----ASF- τὴν τὴν τήν ὁ grc
011003007 N- ----ASF- γῆν. γῆν γῆν γῆ grc
011003008 V- 2PMD-S-- γίνου γίνου γίνου γίνομαι grc
011003008 A- ----NSM- μακρόθυμος μακρόθυμος μακρόθυμος μακρόθυμος grc
011003008 C- -------- καὶ καὶ καί καί grc
011003008 A- ----NSM- ἐλεήμων ἐλεήμων ἐλεήμων ἐλεήμων grc
011003008 C- -------- καὶ καὶ καί καί grc
011003008 A- ----NSM- ἄκακος ἄκακος ἄκακος ἄκακος grc
011003008 C- -------- καὶ καὶ καί καί grc
011003008 A- ----NSM- ἡσύχιος ἡσύχιος ἡσύχιος ἡσύχιος grc
011003008 C- -------- καὶ καὶ καί καί grc
011003008 A- ----NSM- ἀγαθὸς ἀγαθὸς ἀγαθός ἀγαθός grc
011003008 C- -------- καὶ καὶ καί καί grc
011003008 V- -PAPNSM- τρέμων τρέμων τρέμων τρέμω grc
011003008 RA ----APM- τοὺς τοὺς τούς ὁ grc
011003008 N- ----APM- λόγους λόγους λόγους λόγος grc
011003008 P- -------- διὰ διὰ διά διά grc
011003008 A- ----GSM- παντός, παντός παντός πᾶς grc
011003008 RR ----APM- οὓς οὓς οὕς ὅς grc
011003008 V- 2AAI-S-- ἤκουσας. ἤκουσας ἤκουσας ἀκούω grc
011003009 D- -------- οὐχ οὐχ οὐ οὐ grc
011003009 V- 2FAI-S-- ὑψώσεις ὑψώσεις ὑψώσεις ὑψῴζω grc
011003009 RP ----ASM- σεαυτὸν σεαυτὸν σεαυτόν σεαυτοῦ grc
011003009 C- -------- οὐδὲ οὐδὲ οὐδέ οὐδέ grc
011003009 V- 2FAI-S-- δώσεις δώσεις δώσεις δίδωμι grc
011003009 RA ----DSF- τῇ τῇ τῇ ὁ grc
011003009 N- ----DSF- ψυχῇ ψυχῇ ψυχῇ ψυχή grc
011003009 RP ----GS-- σου σου σου σύ grc
011003009 N- ----NSN- θράσος. θράσος θράσος θράσος grc
011003009 D- -------- οὐ οὐ οὐ οὐ grc
011003009 V- 3FPI-S-- κολληθήσεται κολληθήσεται κολληθήσεται κολλάομαι grc
011003009 RA ----NSF- ἡ ἡ ἡ ὁ grc
011003009 N- ----NSF- ψυχή ψυχή ψυχή ψυχή grc
011003009 RP ----GS-- σου σου σου σύ grc
011003009 P- -------- μετὰ μετὰ μετά μετά grc
011003009 A- ----GPM- ὑψηλῶν, ὑψηλῶν ὑψηλῶν ὑψηλός grc
011003009 C- -------- ἀλλὰ ἀλλὰ ἀλλά ἀλλά grc
011003009 P- -------- μετὰ μετὰ μετά μετά grc
011003009 A- ----GPM- δικαίων δικαίων δικαίων δίκαιος grc
011003009 C- -------- καὶ καὶ καί καί grc
011003009 V- -PAPNSM- ταπεινῶν ταπεινῶν ταπεινῶν ταπεινόω grc
011003009 V- 3APS-S-- ἀναστραφήσῃ. ἀναστραφήσῃ ἀναστραφήσῃ ἀναστραφέω grc
011003010 RA ----APN- τὰ τὰ τά ὁ grc
011003010 V- -PAPAPN- συμβαίνοντά συμβαίνοντά συμβαίνοντα συμβαίνω grc
011003010 RP ----DS-- σοι σοι σοι σύ grc
011003010 N- ----NPN- ἐνεργήματα ἐνεργήματα ἐνεργήματα ἐνέργημα grc
011003010 C- -------- ὡς ὡς ὡς ὡς grc
011003010 A- ----APN- ἀγαθὰ ἀγαθὰ ἀγαθά ἀγαθός grc
011003010 V- 2AMI-S-- προσδέξῃ, προσδέξῃ προσδέξῃ προσδείκνυμι grc
011003010 V- -XAPNSM- εἰδὼς εἰδὼς εἰδώς ὁράω grc
011003010 C- -------- ὅτι ὅτι ὅτι ὅτι grc
011003010 P- -------- ἄτερ ἄτερ ἄτερ ἄτερ grc
011003010 N- ----GSM- θεοῦ θεοῦ θεοῦ θεός grc
011003010 A- ----ASN- οὐδὲν οὐδὲν οὐδέν οὐδείς grc
011003010 V- 3PMI-S-- γίνεται. γίνεται γίνεται γίνομαι grc
011004001 N- ----VSN- Τέκνον Τέκνον τέκνον τέκνον grc
011004001 RP ----GS-- μου, μου μου ἐγώ grc
011004001 RA ----GSM- τοῦ τοῦ τοῦ ὁ grc
011004001 V- -PAPGSM- λαλοῦντός λαλοῦντός λαλοῦντος λαλέω grc
011004001 RP ----DS-- σοι σοι σοι σύ grc
011004001 RA ----ASM- τὸν τὸν τόν ὁ grc
011004001 N- ----ASM- λόγον λόγον λόγον λόγος grc
011004001 RA ----GSM- τοῦ τοῦ τοῦ ὁ grc
011004001 N- ----GSM- θεοῦ θεοῦ θεοῦ θεός grc
011004001 V- 3AAS-S-- μνησθήσῃ μνησθήσῃ μνησθήσῃ μνησθέω grc
011004001 N- ----GSF- νυκτὸς νυκτὸς νυκτός νύξ grc
011004001 C- -------- καὶ καὶ καί καί grc
011004001 N- ----APF- ἡμέρας, ἡμέρας ἡμέρας ἡμέρα grc
011004001 V- 2FAI-S-- τιμήσεις τιμήσεις τιμήσεις τιμάω grc
011004001 C- -------- δὲ δὲ δέ δέ grc
011004001 RP ----ASM- αὐτὸν αὐτὸν αὐτόν αὐτός grc
011004001 C- -------- ὡς ὡς ὡς ὡς grc
011004001 N- ----ASM- κύριον· κύριον κύριον κύριος grc
011004001 C- -------- ὅθεν ὅθεν ὅθεν ὅθεν grc
011004001 C- -------- γὰρ γὰρ γάρ γάρ grc
011004001 RA ----NSF- ἡ ἡ ἡ ὁ grc
011004001 N- ----NSF- κυριότης κυριότης κυριότης κυριότης grc
011004001 V- 3PPI-S-- λαλεῖται, λαλεῖται λαλεῖται λαλέω grc
011004001 D- -------- ἐκεῖ ἐκεῖ ἐκεῖ ἐκεῖ grc
011004001 N- ----NSM- κύριός κύριός κύριος κύριος grc
011004001 V- 3PAI-S-- ἐστιν. ἐστιν ἐστίν εἰμί grc
011004002 N- ----APF- ἐκζητήσεις ἐκζητήσεις ἐκζητήσεις ἐκζήτησις grc
011004002 C- -------- δὲ δὲ δέ δέ grc
011004002 D- -------- καθ’ καθ καθ καθ grc
011004002 N- ----ASF- ἡμέραν ἡμέραν ἡμέραν ἡμέρα grc
011004002 RA ----APN- τὰ τὰ τά ὁ grc
011004002 N- ----APN- πρόσωπα πρόσωπα πρόσωπα πρόσωπον grc
011004002 RA ----GPM- τῶν τῶν τῶν ὁ grc
011004002 A- ----GPM- ἁγίων, ἁγίων ἁγίων ἅγιος grc
011004002 C- -------- ἵνα ἵνα ἵνα ἵνα grc
011004002 V- 2AAS-S-- ἐπαναπαῇς ἐπαναπαῇς ἐπαναπαῇς ἐπαναπαῇς grc
011004002 RA ----DPM- τοῖς τοῖς τοῖς ὁ grc
011004002 N- ----DPM- λόγοις λόγοις λόγοις λόγος grc
011004002 RP ----GPM- αὐτῶν. αὐτῶν αὐτῶν αὐτός grc
011004003 D- -------- οὐ οὐ οὐ οὐ grc
011004003 V- 2FAI-S-- ποθήσεις ποθήσεις ποθήσεις ποθέω grc
011004003 N- ----NSN- σχίσμα, σχίσμα σχίσμα σχίσμα grc
011004003 V- 2FAI-S-- εἰρηνεύσεις εἰρηνεύσεις εἰρηνεύσεις εἰρηνεύσις grc
011004003 C- -------- δὲ δὲ δέ δέ grc
011004003 V- -PMPAPM- μαχομένους· μαχομένους μαχομένους μάχομαι grc
011004003 A- ----APM- κρινεῖς κρινεῖς κρινεῖς κρινής grc
011004003 D- -------- δικαίως, δικαίως δικαίως δικαίως grc
011004003 D- -------- οὐ οὐ οὐ οὐ grc
011004003 V- 3FAI-S-- λήψῃ λήψῃ λήψῃ λαμβάνω grc
011004003 N- ----ASN- πρόσωπον πρόσωπον πρόσωπον πρόσωπον grc
011004003 V- -AAN---- ἐλέγξαι ἐλέγξαι ἐλέγξαι ἐλέγχω grc
011004003 P- -------- ἐπὶ ἐπὶ ἐπί ἐπί grc
011004003 N- ----DPN- παραπτώμασιν. παραπτώμασιν παραπτώμασιν παράπτωμα grc
011004004 D- -------- οὐ οὐ οὐ οὐ grc
011004004 V- 2FAI-S-- διψυχήσεις, διψυχήσεις διψυχήσεις διψυχέω grc
011004004 D- -------- πότερον πότερον πότερον πότερον grc
011004004 V- 3FMI-S-- ἔσται ἔσται ἔσται εἰμί grc
011004004 C- -------- ἢ ἢ ἤ ἤ grc
011004004 D- -------- οὔ. οὔ οὔ οὔ grc
011004005 D- -------- Μὴ Μὴ μή μή grc
011004005 V- 2PMD-S-- γίνου γίνου γίνου γίνομαι grc
011004005 P- -------- πρὸς πρὸς πρός πρός grc
011004005 C- -------- μὲν μὲν μέν μέν grc
011004005 RA ----ASN- τὸ τὸ τό ὁ grc
011004005 V- -AAN---- λαβεῖν λαβεῖν λαβεῖν λαμβάνω grc
011004005 V- -PAPNSM- ἐκτείνων ἐκτείνων ἐκτείνων ἐκτείνω grc
011004005 RA ----APF- τὰς τὰς τάς ὁ grc
011004005 N- ----APF- χεῖρας, χεῖρας χεῖρας χείρ grc
011004005 P- -------- πρὸς πρὸς πρός πρός grc
011004005 C- -------- δὲ δὲ δέ δέ grc
011004005 RA ----ASN- τὸ τὸ τό ὁ grc
011004005 V- -AAN---- δοῦναι δοῦναι δοῦναι δίδωμι grc
011004005 V- -PAPNSM- συσπῶν. συσπῶν συσπῶν συσπέω grc
011004006 C- -------- ἐὰν ἐὰν ἐάν ἐάν grc
011004006 V- 2AAS-S-- ἔχῃς ἔχῃς ἔχῃς ἔχω grc
011004006 P- -------- διὰ διὰ διά διά grc
011004006 RA ----GPM- τῶν τῶν τῶν ὁ grc
011004006 N- ----GPF- χειρῶν χειρῶν χειρῶν χείρ grc
011004006 RP ----GS-- σου, σου σου σύ grc
011004006 V- 2FAI-S-- δώσεις δώσεις δώσεις δίδωμι grc
011004006 N- ----ASF- λύτρωσιν λύτρωσιν λύτρωσιν λύτρωσις grc
011004006 N- ----GPF- ἁμαρτιῶν ἁμαρτιῶν ἁμαρτιῶν ἁμαρτία grc
011004006 RP ----GS-- σου. σου σου σύ grc
011004007 D- -------- οὐ οὐ οὐ οὐ grc
011004007 V- 2FAI-S-- διστάσεις διστάσεις διστάσεις δάστισις grc
011004007 V- -AAN---- δοῦναι δοῦναι δοῦναι δίδωμι grc
011004007 C- -------- οὐδὲ οὐδὲ οὐδέ οὐδέ grc
011004007 V- -PAPNSM- διδοὺς διδοὺς διδούς δίδωμι grc
011004007 N- ----APF- γογγύσεις· γογγύσεις γογγύσεις γογγύω grc
011004007 V- 2FMI-S-- γνώσῃ γνώσῃ γνώσῃ γινώσκω grc
011004007 C- -------- γάρ, γάρ γάρ γάρ grc
011004007 RI ----NSM- τίς τίς τίς τίς grc
011004007 V- 3PAI-S-- ἐστιν ἐστιν ἐστίν εἰμί grc
011004007 RA ----NSM- ὁ ὁ ὁ ὁ grc
011004007 RA ----GSM- τοῦ τοῦ τοῦ ὁ grc
011004007 N- ----GSM- μισθοῦ μισθοῦ μισθοῦ μισθός grc
011004007 A- ----NSM- καλὸς καλὸς καλός καλός grc
011004007 N- ----NSM- ἀνταποδότης. ἀνταποδότης ἀνταποδότης ἀνταποδότης grc
011004008 D- -------- οὐκ οὐκ οὐ οὐ grc
011004008 V- 3AAS-S-- ἀποστραφήσῃ ἀποστραφήσῃ ἀποστραφήσῃ ἀποστραφέω grc
011004008 RA ----ASM- τὸν τὸν τόν ὁ grc
011004008 N- ----ASM- ἐνδεόμενον, ἐνδεόμενον ἐνδεόμενον ἐνδέω grc
011004008 V- 2FAI-S-- συγκοινωνήσεις συγκοινωνήσεις συγκοινωνήσεις συγκοινωνέω grc
011004008 C- -------- δὲ δὲ δέ δέ grc
011004008 A- ----APN- πάντα πάντα πάντα πᾶς grc
011004008 RA ----DSM- τῷ τῷ τῷ ὁ grc
011004008 N- ----DSM- ἀδελφῷ ἀδελφῷ ἀδελφῷ ἀδελφός grc
011004008 RP ----GS-- σοῦ σοῦ σοῦ σύ grc
011004008 C- -------- καὶ καὶ καί καί grc
011004008 D- -------- οὐκ οὐκ οὐ οὐ grc
011004008 V- 2FAI-S-- ἐρεῖς ἐρεῖς ἐρεῖς λέγω grc
011004008 A- ----APN- ἴδια ἴδια ἴδια ἴδιος grc
011004008 V- -PAN---- εἶναι· εἶναι εἶναι εἰμί grc
011004008 C- -------- εἰ εἰ εἰ εἰ grc
011004008 C- -------- γὰρ γὰρ γάρ γάρ grc
011004008 P- -------- ἐν ἐν ἐν ἐν grc
011004008 RA ----DSM- τῷ τῷ τῷ ὁ grc
011004008 A- ----DSM- ἀθανάτῳ ἀθανάτῳ ἀθανάτῳ ἀθάνατος grc
011004008 N- ----NPM- κοινωνοί κοινωνοί κοινωνοί κοινωνός grc
011004008 V- 2PAI-P-- ἐστε, ἐστε ἐστέ εἰμί grc
011004008 RI ----DSN- πόσῳ πόσῳ πόσῳ πόσος grc
011004008 D- -------- μᾶλλον μᾶλλον μᾶλλον μᾶλλον grc
011004008 P- -------- ἐν ἐν ἐν ἐν grc
011004008 RA ----DPM- τοῖς τοῖς τοῖς ὁ grc
011004008 A- ----DPN- θνητοῖς; θνητοῖς θνητοῖς θνητός grc
011004009 D- -------- Οὐκ Οὐκ οὐκ οὐ grc
011004009 V- 2PAI-S-- ἀρεῖς ἀρεῖς ἀρεῖς ἀρέω grc
011004009 RA ----ASF- τὴν τὴν τήν ὁ grc
011004009 N- ----ASF- χεῖρά χεῖρά χεῖρα χείρ grc
011004009 RP ----GS-- σου σου σου σύ grc
011004009 P- -------- ἀπὸ ἀπὸ ἀπό ἀπό grc
011004009 RA ----GSM- τοῦ τοῦ τοῦ ὁ grc
011004009 N- ----GSM- υἱοῦ υἱοῦ υἱοῦ υἱός grc
011004009 RP ----GS-- σου σου σου σύ grc
011004009 C- -------- ἢ ἢ ἤ ἤ grc
011004009 P- -------- ἀπὸ ἀπὸ ἀπό ἀπό grc
011004009 RA ----GSF- τῆς τῆς τῆς ὁ grc
011004009 N- ----GSF- θυγατρός θυγατρός θυγατρός θυγάτηρ grc
011004009 RP ----GS-- σου, σου σου σύ grc
011004009 C- -------- ἀλλὰ ἀλλὰ ἀλλά ἀλλά grc
011004009 P- -------- ἀπὸ ἀπὸ ἀπό ἀπό grc
011004009 N- ----GSF- νεότητος νεότητος νεότητος νεότης grc
011004009 V- 2PAI-S-- διδάξεις διδάξεις διδάξεις διδάσκω grc
011004009 RA ----ASM- τὸν τὸν τόν ὁ grc
011004009 N- ----ASM- φόβον φόβον φόβον φόβος grc
011004009 RA ----GSM- τοῦ τοῦ τοῦ ὁ grc
011004009 N- ----GSM- θεοῦ. θεοῦ θεοῦ θεός grc
011004010 D- -------- οὐκ οὐκ οὐ οὐ grc
011004010 V- 2FAI-S-- ἐπιτάξεις ἐπιτάξεις ἐπιτάξεις ἐπιτάσσω grc
011004010 N- ----DSM- δούλῳ δούλῳ δούλῳ δοῦλος grc
011004010 RP ----GS-- σου σου σου σύ grc
011004010 C- -------- ἢ ἢ ἤ ἤ grc
011004010 N- ----DSF- παιδίσκῃ, παιδίσκῃ παιδίσκῃ παιδίσκη grc
011004010 RA ----DPM- τοῖς τοῖς τοῖς ὁ grc
011004010 P- -------- ἐπὶ ἐπὶ ἐπί ἐπί grc
011004010 RA ----ASM- τὸν τὸν τόν ὁ grc
011004010 RP ----ASM- αὐτὸν αὐτὸν αὐτόν αὐτός grc
011004010 N- ----ASM- θεὸν θεὸν θεόν θεός grc
011004010 V- 3PAI-P-- ἐλπίζουσιν, ἐλπίζουσιν ἐλπίζουσιν ἐλπίζω grc
011004010 P- -------- ἐν ἐν ἐν ἐν grc
011004010 N- ----DSF- πικρίᾳ πικρίᾳ πικρίᾳ πικρία grc
011004010 RP ----GS-- σου, σου σου σύ grc
011004010 C- -------- μήποτε μήποτε μήποτε μήποτε grc
011004010 D- -------- οὐ οὐ οὐ οὐ grc
011004010 D- -------- μὴ μὴ μή μή grc
011004010 V- 3FMI-P-- φοβηθήσονται φοβηθήσονται φοβηθήσονται φοβέω grc
011004010 RA ----ASM- τὸν τὸν τόν ὁ grc
011004010 D- -------- ἐπ’ ἐπ ἐπ ἐπ grc
011004010 A- ----DPM- ἀμφοτέροις ἀμφοτέροις ἀμφοτέροις ἀμφότεροι grc
011004010 N- ----ASM- θεόν· θεόν θεόν θεός grc
011004010 D- -------- οὐ οὐ οὐ οὐ grc
011004010 C- -------- γὰρ γὰρ γάρ γάρ grc
011004010 V- 3PMI-S-- ἔρχεται ἔρχεται ἔρχεται ἔρχομαι grc
011004010 P- -------- κατὰ κατὰ κατά κατά grc
011004010 N- ----ASN- πρόσωπον πρόσωπον πρόσωπον πρόσωπον grc
011004010 V- -AAN---- καλέσαι, καλέσαι καλέσαι καλέω grc
011004010 D- -------- ἀλλ’ ἀλλ ἀλλ ἀλλ grc
011004010 D- -------- ἐφ’ ἐφ ἐφ ἐφ grc
011004010 RR ----APM- οὓς οὓς οὕς ὅς grc
011004010 RA ----ASN- τὸ τὸ τό ὁ grc
011004010 N- ----NSN- πνεῦμα πνεῦμα πνεῦμα πνεῦμα grc
011004010 V- 3AAI-S-- ἡτοίμασεν. ἡτοίμασεν ἡτοίμασεν ἑτοιμάζω grc
011004011 RP ----NP-- ὑμεῖς ὑμεῖς ὑμεῖς σύ grc
011004011 C- -------- δὲ δὲ δέ δέ grc
011004011 RA ----NPM- οἱ οἱ οἱ ὁ grc
011004011 N- ----NPM- δοῦλοι δοῦλοι δοῦλοι δοῦλος grc
011004011 V- 2FPI-P-- ὑποταγήσεσθε ὑποταγήσεσθε ὑποταγήσεσθε ὑποταγέω grc
011004011 RA ----DPM- τοῖς τοῖς τοῖς ὁ grc
011004011 N- ----DPM- κυρίοις κυρίοις κυρίοις κύριος grc
011004011 RP ----GP-- ὑμῶν ὑμῶν ὑμῶν σύ grc
011004011 C- -------- ὡς ὡς ὡς ὡς grc
011004011 N- ----DSM- τύπῳ τύπῳ τύπῳ τύπος grc
011004011 N- ----GSM- θεοῦ θεοῦ θεοῦ θεός grc
011004011 P- -------- ἐν ἐν ἐν ἐν grc
011004011 N- ----DSF- αἰσχύνῃ αἰσχύνῃ αἰσχύνῃ αἰσχύνη grc
011004011 C- -------- καὶ καὶ καί καί grc
011004011 N- ----DSM- φόβῳ. φόβῳ φόβῳ φόβος grc
011004012 NP ----APF- Μισήσεις Μισήσεις μισήσεις Μισήω grc
011004012 A- ----ASF- πᾶσαν πᾶσαν πᾶσαν πᾶς grc
011004012 N- ----ASF- ὑπόκρισιν ὑπόκρισιν ὑπόκρισιν ὑπόκρισις grc
011004012 C- -------- καὶ καὶ καί καί grc
011004012 A- ----ASN- πᾶν πᾶν πᾶν πᾶς grc
011004012 RR ----ASN- ὃ ὃ ὅ ὅς grc
011004012 D- -------- μὴ μὴ μή μή grc
011004012 A- ----NSN- ἀρεστὸν ἀρεστὸν ἀρεστόν ἀρεστός grc
011004012 RA ----DSM- τῷ τῷ τῷ ὁ grc
011004012 N- ----DSM- κυρίῳ. κυρίῳ κυρίῳ κύριος grc
011004013 D- -------- οὐ οὐ οὐ οὐ grc
011004013 D- -------- μὴ μὴ μή μή grc
011004013 V- 2AAS-S-- ἐγκαταλίπῃς ἐγκαταλίπῃς ἐγκαταλίπῃς ἐγκαταλείπω grc
011004013 N- ----APF- ἐντολὰς ἐντολὰς ἐντολάς ἐντολή grc
011004013 N- ----GSM- κυρίου, κυρίου κυρίου κύριος grc
011004013 V- 2FAI-S-- φυλάξεις φυλάξεις φυλάξεις φυλάσσω grc
011004013 C- -------- δὲ δὲ δέ δέ grc
011004013 RR ----APN- ἃ ἃ ἅ ὅς grc
011004013 V- 2AAI-S-- παρέλαβες, παρέλαβες παρέλαβες παραλαμβάνω grc
011004013 C- -------- μήτε μήτε μήτε μήτε grc
011004013 V- -PMPNSM- προστιθεὶς προστιθεὶς προστιθείς προστίθημι grc
011004013 C- -------- μήτε μήτε μήτε μήτε grc
011004013 V- -PAPNSM- ἀφαιρῶν. ἀφαιρῶν ἀφαιρῶν ἀφαιρέω grc
011004014 P- -------- ἐν ἐν ἐν ἐν grc
011004014 N- ----DSF- ἐκκλησίᾳ ἐκκλησίᾳ ἐκκλησίᾳ ἐκκλησία grc
011004014 V- 2FPI-S-- ἐξομολογήσῃ ἐξομολογήσῃ ἐξομολογήσῃ ἐξομολογέω grc
011004014 RA ----APN- τὰ τὰ τά ὁ grc
011004014 N- ----APN- παραπτώματά παραπτώματά παραπτώματα παραπτώματά grc
